amfi_code,date,date_key,nav,is_forward_filled
102886,2023-12-24,20231224,130.1435,True
102886,2023-12-25,20231225,126.776,False
102886,2023-12-26,20231226,124.8866,False
102886,2023-12-27,20231227,126.4378,False
102886,2023-12-28,20231228,126.1536,False
102886,2023-12-29,20231229,126.5256,False
102886,2023-12-30,20231230,126.5256,True
102886,2023-12-31,20231231,126.5256,True
102886,2024-01-01,20240101,126.6055,False
102886,2024-01-02,20240102,125.4456,False
102886,2024-01-03,20240103,124.8305,False
102886,2024-01-04,20240104,125.4075,False
102886,2024-01-05,20240105,126.1412,False
102886,2024-01-06,20240106,126.1412,True
102886,2024-01-07,20240107,126.1412,True
102886,2024-01-08,20240108,129.5762,False
102886,2024-01-09,20240109,128.9243,False
102886,2024-01-10,20240110,131.6169,False
102886,2024-01-11,20240111,130.3564,False
102886,2024-01-12,20240112,131.2094,False
102886,2024-01-13,20240113,131.2094,True
102886,2024-01-14,20240114,131.2094,True
102886,2024-01-15,20240115,131.5778,False
102886,2024-01-16,20240116,131.4684,False
102886,2024-01-17,20240117,131.5482,False
102886,2024-01-18,20240118,130.6597,False
102886,2024-01-19,20240119,132.17,False
102886,2024-01-20,20240120,132.17,True
102886,2024-01-21,20240121,132.17,True
102886,2024-01-22,20240122,130.9321,False
102886,2024-01-23,20240123,131.5193,False
102886,2024-01-24,20240124,132.8041,False
102886,2024-01-25,20240125,135.1138,False
102886,2024-01-26,20240126,136.7867,False
102886,2024-01-27,20240127,136.7867,True
102886,2024-01-28,20240128,136.7867,True
102886,2024-01-29,20240129,137.82,False
102886,2024-01-30,20240130,136.8643,False
102886,2024-01-31,20240131,135.6747,False
102886,2024-02-01,20240201,133.9286,False
102886,2024-02-02,20240202,132.0537,False
102886,2024-02-03,20240203,132.0537,True
102886,2024-02-04,20240204,132.0537,True
102886,2024-02-05,20240205,132.1406,False
102886,2024-02-06,20240206,131.0836,False
102886,2024-02-07,20240207,133.0684,False
102886,2024-02-08,20240208,132.2386,False
102886,2024-02-09,20240209,132.4772,False
102886,2024-02-10,20240210,132.4772,True
102886,2024-02-11,20240211,132.4772,True
102886,2024-02-12,20240212,132.1474,False
102886,2024-02-13,20240213,130.0332,False
102886,2024-02-14,20240214,131.8288,False
102886,2024-02-15,20240215,133.0204,False
102886,2024-02-16,20240216,134.4078,False
102886,2024-02-17,20240217,134.4078,True
102886,2024-02-18,20240218,134.4078,True
102886,2024-02-19,20240219,135.4596,False
102886,2024-02-20,20240220,134.3245,False
102886,2024-02-21,20240221,133.2298,False
102886,2024-02-22,20240222,134.0429,False
102886,2024-02-23,20240223,136.6334,False
102886,2024-02-24,20240224,136.6334,True
102886,2024-02-25,20240225,136.6334,True
102886,2024-02-26,20240226,137.3587,False
102886,2024-02-27,20240227,139.0705,False
102886,2024-02-28,20240228,138.2912,False
102886,2024-02-29,20240229,140.2149,False
102886,2024-03-01,20240301,139.6069,False
102886,2024-03-02,20240302,139.6069,True
102886,2024-03-03,20240303,139.6069,True
102886,2024-03-04,20240304,140.1032,False
102886,2024-03-05,20240305,139.5847,False
102886,2024-03-06,20240306,141.1733,False
102886,2024-03-07,20240307,142.8033,False
102886,2024-03-08,20240308,140.396,False
102886,2024-03-09,20240309,140.396,True
102886,2024-03-10,20240310,140.396,True
102886,2024-03-11,20240311,142.7371,False
102886,2024-03-12,20240312,146.9543,False
102886,2024-03-13,20240313,146.4294,False
102886,2024-03-14,20240314,146.306,False
102886,2024-03-15,20240315,148.5928,False
102886,2024-03-16,20240316,148.5928,True
102886,2024-03-17,20240317,148.5928,True
102886,2024-03-18,20240318,148.8119,False
102886,2024-03-19,20240319,148.9053,False
102886,2024-03-20,20240320,152.4276,False
102886,2024-03-21,20240321,150.0779,False
102886,2024-03-22,20240322,148.7677,False
102886,2024-03-23,20240323,148.7677,True
102886,2024-03-24,20240324,148.7677,True
102886,2024-03-25,20240325,149.6145,False
102886,2024-03-26,20240326,146.8413,False
102886,2024-03-27,20240327,146.2858,False
102886,2024-03-28,20240328,145.7165,False
102886,2024-03-29,20240329,147.503,False
102886,2024-03-30,20240330,147.503,True
102886,2024-03-31,20240331,147.503,True
102886,2024-04-01,20240401,148.8317,False
102886,2024-04-02,20240402,145.9617,False
102886,2024-04-03,20240403,144.8535,False
102886,2024-04-04,20240404,143.759,False
102886,2024-04-05,20240405,143.4836,False
102886,2024-04-06,20240406,143.4836,True
102886,2024-04-07,20240407,143.4836,True
102886,2024-04-08,20240408,141.7066,False
102886,2024-04-09,20240409,142.5709,False
102886,2024-04-10,20240410,141.4866,False
102886,2024-04-11,20240411,142.5831,False
102886,2024-04-12,20240412,142.6745,False
102886,2024-04-13,20240413,142.6745,True
102886,2024-04-14,20240414,142.6745,True
102886,2024-04-15,20240415,141.1176,False
102886,2024-04-16,20240416,143.5788,False
102886,2024-04-17,20240417,146.1345,False
102886,2024-04-18,20240418,146.7422,False
102886,2024-04-19,20240419,146.4214,False
102886,2024-04-20,20240420,146.4214,True
102886,2024-04-21,20240421,146.4214,True
102886,2024-04-22,20240422,144.6795,False
102886,2024-04-23,20240423,146.6451,False
102886,2024-04-24,20240424,148.196,False
102886,2024-04-25,20240425,146.8583,False
102886,2024-04-26,20240426,145.7543,False
102886,2024-04-27,20240427,145.7543,True
102886,2024-04-28,20240428,145.7543,True
102886,2024-04-29,20240429,146.6525,False
102886,2024-04-30,20240430,144.7013,False
102886,2024-05-01,20240501,143.7186,False
102886,2024-05-02,20240502,142.0356,False
102886,2024-05-03,20240503,140.4264,False
102886,2024-05-04,20240504,140.4264,True
102886,2024-05-05,20240505,140.4264,True
102886,2024-05-06,20240506,139.3153,False
102886,2024-05-07,20240507,140.9293,False
102886,2024-05-08,20240508,138.0938,False
102886,2024-05-09,20240509,138.9058,False
102886,2024-05-10,20240510,139.4293,False
102886,2024-05-11,20240511,139.4293,True
102886,2024-05-12,20240512,139.4293,True
102886,2024-05-13,20240513,141.1499,False
102886,2024-05-14,20240514,141.6804,False
102886,2024-05-15,20240515,141.1346,False
102886,2024-05-16,20240516,139.8583,False
102886,2024-05-17,20240517,141.6216,False
102886,2024-05-18,20240518,141.6216,True
102886,2024-05-19,20240519,141.6216,True
102886,2024-05-20,20240520,142.5626,False
102886,2024-05-21,20240521,141.8193,False
102886,2024-05-22,20240522,143.4673,False
102886,2024-05-23,20240523,142.8,False
102886,2024-05-24,20240524,142.8947,False
102886,2024-05-25,20240525,142.8947,True
102886,2024-05-26,20240526,142.8947,True
102886,2024-05-27,20240527,141.9603,False
102886,2024-05-28,20240528,142.9667,False
102886,2024-05-29,20240529,141.3709,False
102886,2024-05-30,20240530,140.9617,False
102886,2024-05-31,20240531,139.956,False
102886,2024-06-01,20240601,139.956,True
102886,2024-06-02,20240602,139.956,True
102886,2024-06-03,20240603,140.4932,False
102886,2024-06-04,20240604,141.2432,False
102886,2024-06-05,20240605,139.483,False
102886,2024-06-06,20240606,140.2577,False
102886,2024-06-07,20240607,137.8935,False
102886,2024-06-08,20240608,137.8935,True
102886,2024-06-09,20240609,137.8935,True
102886,2024-06-10,20240610,141.6546,False
102886,2024-06-11,20240611,140.8851,False
102886,2024-06-12,20240612,142.7618,False
102886,2024-06-13,20240613,143.2025,False
102886,2024-06-14,20240614,143.7145,False
102886,2024-06-15,20240615,143.7145,True
102886,2024-06-16,20240616,143.7145,True
102886,2024-06-17,20240617,141.8183,False
102886,2024-06-18,20240618,143.3539,False
102886,2024-06-19,20240619,143.5342,False
102886,2024-06-20,20240620,144.4415,False
102886,2024-06-21,20240621,144.3821,False
102886,2024-06-22,20240622,144.3821,True
102886,2024-06-23,20240623,144.3821,True
102886,2024-06-24,20240624,144.7046,False
102886,2024-06-25,20240625,143.2728,False
102886,2024-06-26,20240626,143.1074,False
102886,2024-06-27,20240627,142.4861,False
102886,2024-06-28,20240628,141.3832,False
102886,2024-06-29,20240629,141.3832,True
102886,2024-06-30,20240630,141.3832,True
102886,2024-07-01,20240701,141.7066,False
102886,2024-07-02,20240702,142.4203,False
102886,2024-07-03,20240703,142.9449,False
102886,2024-07-04,20240704,142.8663,False
102886,2024-07-05,20240705,143.6679,False
102886,2024-07-06,20240706,143.6679,True
102886,2024-07-07,20240707,143.6679,True
102886,2024-07-08,20240708,144.1822,False
102886,2024-07-09,20240709,144.448,False
102886,2024-07-10,20240710,144.8332,False
102886,2024-07-11,20240711,146.9977,False
102886,2024-07-12,20240712,144.9905,False
102886,2024-07-13,20240713,144.9905,True
102886,2024-07-14,20240714,144.9905,True
102886,2024-07-15,20240715,144.5361,False
102886,2024-07-16,20240716,145.2202,False
102886,2024-07-17,20240717,142.5913,False
102886,2024-07-18,20240718,145.0684,False
102886,2024-07-19,20240719,145.6097,False
102886,2024-07-20,20240720,145.6097,True
102886,2024-07-21,20240721,145.6097,True
102886,2024-07-22,20240722,147.3863,False
102886,2024-07-23,20240723,149.4757,False
102886,2024-07-24,20240724,150.3168,False
102886,2024-07-25,20240725,146.4521,False
102886,2024-07-26,20240726,146.8102,False
102886,2024-07-27,20240727,146.8102,True
102886,2024-07-28,20240728,146.8102,True
102886,2024-07-29,20240729,147.2823,False
102886,2024-07-30,20240730,145.4769,False
102886,2024-07-31,20240731,142.49,False
102886,2024-08-01,20240801,143.3762,False
102886,2024-08-02,20240802,141.3438,False
102886,2024-08-03,20240803,141.3438,True
102886,2024-08-04,20240804,141.3438,True
102886,2024-08-05,20240805,144.9723,False
102886,2024-08-06,20240806,145.5277,False
102886,2024-08-07,20240807,148.0007,False
102886,2024-08-08,20240808,148.1558,False
102886,2024-08-09,20240809,149.5954,False
102886,2024-08-10,20240810,149.5954,True
102886,2024-08-11,20240811,149.5954,True
102886,2024-08-12,20240812,149.7918,False
102886,2024-08-13,20240813,151.7079,False
102886,2024-08-14,20240814,148.1514,False
102886,2024-08-15,20240815,149.8357,False
102886,2024-08-16,20240816,151.1418,False
102886,2024-08-17,20240817,151.1418,True
102886,2024-08-18,20240818,151.1418,True
102886,2024-08-19,20240819,150.965,False
102886,2024-08-20,20240820,150.3289,False
102886,2024-08-21,20240821,149.8928,False
102886,2024-08-22,20240822,150.5024,False
102886,2024-08-23,20240823,152.8083,False
102886,2024-08-24,20240824,152.8083,True
102886,2024-08-25,20240825,152.8083,True
102886,2024-08-26,20240826,151.9369,False
102886,2024-08-27,20240827,148.974,False
102886,2024-08-28,20240828,153.5742,False
102886,2024-08-29,20240829,154.9181,False
102886,2024-08-30,20240830,154.2985,False
102886,2024-08-31,20240831,154.2985,True
102886,2024-09-01,20240901,154.2985,True
102886,2024-09-02,20240902,156.6153,False
102886,2024-09-03,20240903,158.4822,False
102886,2024-09-04,20240904,159.5263,False
102886,2024-09-05,20240905,158.7251,False
102886,2024-09-06,20240906,160.1059,False
102886,2024-09-07,20240907,160.1059,True
102886,2024-09-08,20240908,160.1059,True
102886,2024-09-09,20240909,162.317,False
102886,2024-09-10,20240910,159.1168,False
102886,2024-09-11,20240911,159.6525,False
102886,2024-09-12,20240912,160.3315,False
102886,2024-09-13,20240913,160.9514,False
102886,2024-09-14,20240914,160.9514,True
102886,2024-09-15,20240915,160.9514,True
102886,2024-09-16,20240916,161.1491,False
102886,2024-09-17,20240917,163.5634,False
102886,2024-09-18,20240918,163.2603,False
102886,2024-09-19,20240919,163.365,False
102886,2024-09-20,20240920,164.0941,False
102886,2024-09-21,20240921,164.0941,True
102886,2024-09-22,20240922,164.0941,True
102886,2024-09-23,20240923,163.8552,False
102886,2024-09-24,20240924,161.2682,False
102886,2024-09-25,20240925,161.7912,False
102886,2024-09-26,20240926,162.3378,False
102886,2024-09-27,20240927,161.7389,False
102886,2024-09-28,20240928,161.7389,True
102886,2024-09-29,20240929,161.7389,True
102886,2024-09-30,20240930,161.592,False
102886,2024-10-01,20241001,155.6624,False
102886,2024-10-02,20241002,158.0367,False
102886,2024-10-03,20241003,159.8581,False
102886,2024-10-04,20241004,157.4249,False
102886,2024-10-05,20241005,157.4249,True
102886,2024-10-06,20241006,157.4249,True
102886,2024-10-07,20241007,156.2627,False
102886,2024-10-08,20241008,159.1028,False
102886,2024-10-09,20241009,157.0246,False
102886,2024-10-10,20241010,158.033,False
102886,2024-10-11,20241011,157.2111,False
102886,2024-10-12,20241012,157.2111,True
102886,2024-10-13,20241013,157.2111,True
102886,2024-10-14,20241014,158.0914,False
102886,2024-10-15,20241015,158.293,False
102886,2024-10-16,20241016,157.8638,False
102886,2024-10-17,20241017,158.7066,False
102886,2024-10-18,20241018,157.8793,False
102886,2024-10-19,20241019,157.8793,True
102886,2024-10-20,20241020,157.8793,True
102886,2024-10-21,20241021,154.6478,False
102886,2024-10-22,20241022,153.0433,False
102886,2024-10-23,20241023,151.2378,False
102886,2024-10-24,20241024,148.462,False
102886,2024-10-25,20241025,149.2205,False
102886,2024-10-26,20241026,149.2205,True
102886,2024-10-27,20241027,149.2205,True
102886,2024-10-28,20241028,149.0127,False
102886,2024-10-29,20241029,149.7463,False
102886,2024-10-30,20241030,150.7842,False
102886,2024-10-31,20241031,152.2583,False
102886,2024-11-01,20241101,153.1049,False
102886,2024-11-02,20241102,153.1049,True
102886,2024-11-03,20241103,153.1049,True
102886,2024-11-04,20241104,151.4224,False
102886,2024-11-05,20241105,152.5793,False
102886,2024-11-06,20241106,153.0881,False
102886,2024-11-07,20241107,157.2601,False
102886,2024-11-08,20241108,157.3812,False
102886,2024-11-09,20241109,157.3812,True
102886,2024-11-10,20241110,157.3812,True
102886,2024-11-11,20241111,158.2108,False
102886,2024-11-12,20241112,158.1379,False
102886,2024-11-13,20241113,158.3373,False
102886,2024-11-14,20241114,158.4089,False
102886,2024-11-15,20241115,157.6933,False
102886,2024-11-16,20241116,157.6933,True
102886,2024-11-17,20241117,157.6933,True
102886,2024-11-18,20241118,158.135,False
102886,2024-11-19,20241119,159.4237,False
102886,2024-11-20,20241120,158.7323,False
102886,2024-11-21,20241121,160.4359,False
102886,2024-11-22,20241122,161.9227,False
102886,2024-11-23,20241123,161.9227,True
102886,2024-11-24,20241124,161.9227,True
102886,2024-11-25,20241125,160.3338,False
102886,2024-11-26,20241126,158.602,False
102886,2024-11-27,20241127,159.5626,False
102886,2024-11-28,20241128,158.5514,False
102886,2024-11-29,20241129,156.685,False
102886,2024-11-30,20241130,156.685,True
102886,2024-12-01,20241201,156.685,True
102886,2024-12-02,20241202,160.046,False
102886,2024-12-03,20241203,158.3124,False
102886,2024-12-04,20241204,155.5565,False
102886,2024-12-05,20241205,154.2082,False
102886,2024-12-06,20241206,154.7407,False
102886,2024-12-07,20241207,154.7407,True
102886,2024-12-08,20241208,154.7407,True
102886,2024-12-09,20241209,154.9815,False
102886,2024-12-10,20241210,158.629,False
102886,2024-12-11,20241211,157.2829,False
102886,2024-12-12,20241212,157.8346,False
102886,2024-12-13,20241213,160.0888,False
102886,2024-12-14,20241214,160.0888,True
102886,2024-12-15,20241215,160.0888,True
102886,2024-12-16,20241216,158.9382,False
102886,2024-12-17,20241217,160.3907,False
102886,2024-12-18,20241218,157.0177,False
102886,2024-12-19,20241219,160.4662,False
102886,2024-12-20,20241220,162.4978,False
102886,2024-12-21,20241221,162.4978,True
102886,2024-12-22,20241222,162.4978,True
102886,2024-12-23,20241223,161.2881,False
102886,2024-12-24,20241224,163.0079,False
102886,2024-12-25,20241225,165.7019,False
102886,2024-12-26,20241226,163.2759,False
102886,2024-12-27,20241227,162.2171,False
102886,2024-12-28,20241228,162.2171,True
102886,2024-12-29,20241229,162.2171,True
102886,2024-12-30,20241230,164.9631,False
102886,2024-12-31,20241231,165.2077,False
102886,2025-01-01,20250101,166.1845,False
102886,2025-01-02,20250102,166.4364,False
102886,2025-01-03,20250103,168.3354,False
102886,2025-01-04,20250104,168.3354,True
102886,2025-01-05,20250105,168.3354,True
102886,2025-01-06,20250106,169.4863,False
102886,2025-01-07,20250107,169.8164,False
102886,2025-01-08,20250108,165.7097,False
102886,2025-01-09,20250109,167.0967,False
102886,2025-01-10,20250110,168.6753,False
102886,2025-01-11,20250111,168.6753,True
102886,2025-01-12,20250112,168.6753,True
102886,2025-01-13,20250113,166.3034,False
102886,2025-01-14,20250114,164.0983,False
102886,2025-01-15,20250115,165.2295,False
102886,2025-01-16,20250116,165.726,False
102886,2025-01-17,20250117,161.9641,False
102886,2025-01-18,20250118,161.9641,True
102886,2025-01-19,20250119,161.9641,True
102886,2025-01-20,20250120,160.4866,False
102886,2025-01-21,20250121,161.1993,False
102886,2025-01-22,20250122,162.6198,False
102886,2025-01-23,20250123,161.5955,False
102886,2025-01-24,20250124,161.4194,False
102886,2025-01-25,20250125,161.4194,True
102886,2025-01-26,20250126,161.4194,True
102886,2025-01-27,20250127,159.8372,False
102886,2025-01-28,20250128,162.4997,False
102886,2025-01-29,20250129,162.9495,False
102886,2025-01-30,20250130,161.7616,False
102886,2025-01-31,20250131,159.6459,False
102886,2025-02-01,20250201,159.6459,True
102886,2025-02-02,20250202,159.6459,True
102886,2025-02-03,20250203,157.3495,False
102886,2025-02-04,20250204,160.907,False
102886,2025-02-05,20250205,160.6816,False
102886,2025-02-06,20250206,160.023,False
102886,2025-02-07,20250207,159.7228,False
102886,2025-02-08,20250208,159.7228,True
102886,2025-02-09,20250209,159.7228,True
102886,2025-02-10,20250210,158.6295,False
102886,2025-02-11,20250211,158.5334,False
102886,2025-02-12,20250212,158.7067,False
102886,2025-02-13,20250213,158.8423,False
102886,2025-02-14,20250214,156.5655,False
102886,2025-02-15,20250215,156.5655,True
102886,2025-02-16,20250216,156.5655,True
102886,2025-02-17,20250217,158.3536,False
102886,2025-02-18,20250218,157.4152,False
102886,2025-02-19,20250219,156.2845,False
102886,2025-02-20,20250220,155.0781,False
102886,2025-02-21,20250221,153.2402,False
102886,2025-02-22,20250222,153.2402,True
102886,2025-02-23,20250223,153.2402,True
102886,2025-02-24,20250224,153.8359,False
102886,2025-02-25,20250225,155.5975,False
102886,2025-02-26,20250226,154.361,False
102886,2025-02-27,20250227,151.095,False
102886,2025-02-28,20250228,149.3496,False
102886,2025-03-01,20250301,149.3496,True
102886,2025-03-02,20250302,149.3496,True
102886,2025-03-03,20250303,148.6506,False
102886,2025-03-04,20250304,146.5746,False
102886,2025-03-05,20250305,145.6262,False
102886,2025-03-06,20250306,144.7657,False
102886,2025-03-07,20250307,144.8365,False
102886,2025-03-08,20250308,144.8365,True
102886,2025-03-09,20250309,144.8365,True
102886,2025-03-10,20250310,142.4322,False
102886,2025-03-11,20250311,143.5214,False
102886,2025-03-12,20250312,146.5019,False
102886,2025-03-13,20250313,149.1299,False
102886,2025-03-14,20250314,148.191,False
102886,2025-03-15,20250315,148.191,True
102886,2025-03-16,20250316,148.191,True
102886,2025-03-17,20250317,149.4825,False
102886,2025-03-18,20250318,150.5718,False
102886,2025-03-19,20250319,150.5949,False
102886,2025-03-20,20250320,151.0162,False
102886,2025-03-21,20250321,152.3586,False
102886,2025-03-22,20250322,152.3586,True
102886,2025-03-23,20250323,152.3586,True
102886,2025-03-24,20250324,154.0819,False
102886,2025-03-25,20250325,152.6953,False
102886,2025-03-26,20250326,154.1718,False
102886,2025-03-27,20250327,157.3839,False
102886,2025-03-28,20250328,159.1618,False
102886,2025-03-29,20250329,159.1618,True
102886,2025-03-30,20250330,159.1618,True
102886,2025-03-31,20250331,162.2252,False
102886,2025-04-01,20250401,157.3918,False
102886,2025-04-02,20250402,158.625,False
102886,2025-04-03,20250403,159.2349,False
102886,2025-04-04,20250404,161.3133,False
102886,2025-04-05,20250405,161.3133,True
102886,2025-04-06,20250406,161.3133,True
102886,2025-04-07,20250407,159.2619,False
102886,2025-04-08,20250408,158.4069,False
102886,2025-04-09,20250409,160.2315,False
102886,2025-04-10,20250410,158.3189,False
102886,2025-04-11,20250411,158.8859,False
102886,2025-04-12,20250412,158.8859,True
102886,2025-04-13,20250413,158.8859,True
102886,2025-04-14,20250414,158.9609,False
102886,2025-04-15,20250415,158.6956,False
102886,2025-04-16,20250416,159.8949,False
102886,2025-04-17,20250417,157.8808,False
102886,2025-04-18,20250418,156.519,False
102886,2025-04-19,20250419,156.519,True
102886,2025-04-20,20250420,156.519,True
102886,2025-04-21,20250421,156.3638,False
102886,2025-04-22,20250422,154.2359,False
102886,2025-04-23,20250423,156.6307,False
102886,2025-04-24,20250424,155.2451,False
102886,2025-04-25,20250425,156.8188,False
102886,2025-04-26,20250426,156.8188,True
102886,2025-04-27,20250427,156.8188,True
102886,2025-04-28,20250428,155.2889,False
102886,2025-04-29,20250429,156.7089,False
102886,2025-04-30,20250430,153.8239,False
102886,2025-05-01,20250501,156.5449,False
102886,2025-05-02,20250502,158.7933,False
102886,2025-05-03,20250503,158.7933,True
102886,2025-05-04,20250504,158.7933,True
102886,2025-05-05,20250505,157.853,False
102886,2025-05-06,20250506,156.4063,False
102886,2025-05-07,20250507,157.3718,False
102886,2025-05-08,20250508,154.6276,False
102886,2025-05-09,20250509,154.7963,False
102886,2025-05-10,20250510,154.7963,True
102886,2025-05-11,20250511,154.7963,True
102886,2025-05-12,20250512,153.4108,False
102886,2025-05-13,20250513,153.0477,False
102886,2025-05-14,20250514,151.9753,False
102886,2025-05-15,20250515,150.6316,False
102886,2025-05-16,20250516,153.8405,False
102886,2025-05-17,20250517,153.8405,True
102886,2025-05-18,20250518,153.8405,True
102886,2025-05-19,20250519,155.3892,False
102886,2025-05-20,20250520,152.7642,False
102886,2025-05-21,20250521,151.2732,False
102886,2025-05-22,20250522,152.9368,False
102886,2025-05-23,20250523,154.8247,False
102886,2025-05-24,20250524,154.8247,True
102886,2025-05-25,20250525,154.8247,True
102886,2025-05-26,20250526,152.382,False
102886,2025-05-27,20250527,153.7651,False
102886,2025-05-28,20250528,154.3578,False
102886,2025-05-29,20250529,150.9137,False
102886,2025-05-30,20250530,150.2885,False
102886,2025-05-31,20250531,150.2885,True
102886,2025-06-01,20250601,150.2885,True
102886,2025-06-02,20250602,150.145,False
102886,2025-06-03,20250603,150.3336,False
102886,2025-06-04,20250604,148.076,False
102886,2025-06-05,20250605,146.8289,False
102886,2025-06-06,20250606,145.8365,False
102886,2025-06-07,20250607,145.8365,True
102886,2025-06-08,20250608,145.8365,True
102886,2025-06-09,20250609,145.0023,False
102886,2025-06-10,20250610,144.2016,False
102886,2025-06-11,20250611,144.07,False
102886,2025-06-12,20250612,144.7025,False
102886,2025-06-13,20250613,147.9079,False
102886,2025-06-14,20250614,147.9079,True
102886,2025-06-15,20250615,147.9079,True
102886,2025-06-16,20250616,149.5586,False
102886,2025-06-17,20250617,152.037,False
102886,2025-06-18,20250618,151.2667,False
102886,2025-06-19,20250619,149.5609,False
102886,2025-06-20,20250620,151.1043,False
102886,2025-06-21,20250621,151.1043,True
102886,2025-06-22,20250622,151.1043,True
102886,2025-06-23,20250623,151.1769,False
102886,2025-06-24,20250624,152.6071,False
102886,2025-06-25,20250625,151.1059,False
102886,2025-06-26,20250626,152.3862,False
102886,2025-06-27,20250627,152.1696,False
102886,2025-06-28,20250628,152.1696,True
102886,2025-06-29,20250629,152.1696,True
102886,2025-06-30,20250630,151.4346,False
102886,2025-07-01,20250701,150.873,False
102886,2025-07-02,20250702,151.8636,False
102886,2025-07-03,20250703,153.3807,False
102886,2025-07-04,20250704,152.8126,False
102886,2025-07-05,20250705,152.8126,True
102886,2025-07-06,20250706,152.8126,True
102886,2025-07-07,20250707,153.5472,False
102886,2025-07-08,20250708,154.2788,False
102886,2025-07-09,20250709,155.7533,False
102886,2025-07-10,20250710,157.7104,False
102886,2025-07-11,20250711,161.2753,False
102886,2025-07-12,20250712,161.2753,True
102886,2025-07-13,20250713,161.2753,True
102886,2025-07-14,20250714,160.4882,False
102886,2025-07-15,20250715,163.4275,False
102886,2025-07-16,20250716,163.7671,False
102886,2025-07-17,20250717,161.7442,False
102886,2025-07-18,20250718,160.5982,False
102886,2025-07-19,20250719,160.5982,True
102886,2025-07-20,20250720,160.5982,True
102886,2025-07-21,20250721,161.6053,False
102886,2025-07-22,20250722,163.1213,False
102886,2025-07-23,20250723,161.2579,False
102886,2025-07-24,20250724,159.8981,False
102886,2025-07-25,20250725,158.9883,False
102886,2025-07-26,20250726,158.9883,True
102886,2025-07-27,20250727,158.9883,True
102886,2025-07-28,20250728,157.4601,False
102886,2025-07-29,20250729,154.0603,False
102886,2025-07-30,20250730,150.1231,False
102886,2025-07-31,20250731,149.5395,False
102886,2025-08-01,20250801,150.0926,False
102886,2025-08-02,20250802,150.0926,True
102886,2025-08-03,20250803,150.0926,True
102886,2025-08-04,20250804,151.377,False
102886,2025-08-05,20250805,149.0292,False
102886,2025-08-06,20250806,146.7477,False
102886,2025-08-07,20250807,145.9218,False
102886,2025-08-08,20250808,146.0261,False
102886,2025-08-09,20250809,146.0261,True
102886,2025-08-10,20250810,146.0261,True
102886,2025-08-11,20250811,147.8997,False
102886,2025-08-12,20250812,149.2763,False
102886,2025-08-13,20250813,148.7209,False
102886,2025-08-14,20250814,149.4641,False
102886,2025-08-15,20250815,148.0625,False
102886,2025-08-16,20250816,148.0625,True
102886,2025-08-17,20250817,148.0625,True
102886,2025-08-18,20250818,148.2944,False
102886,2025-08-19,20250819,148.2836,False
102886,2025-08-20,20250820,150.8988,False
102886,2025-08-21,20250821,151.8952,False
102886,2025-08-22,20250822,150.6019,False
102886,2025-08-23,20250823,150.6019,True
102886,2025-08-24,20250824,150.6019,True
102886,2025-08-25,20250825,149.338,False
102886,2025-08-26,20250826,148.8441,False
102886,2025-08-27,20250827,146.1816,False
102886,2025-08-28,20250828,145.878,False
102886,2025-08-29,20250829,145.7257,False
102886,2025-08-30,20250830,145.7257,True
102886,2025-08-31,20250831,145.7257,True
102886,2025-09-01,20250901,146.6406,False
102886,2025-09-02,20250902,147.8186,False
102886,2025-09-03,20250903,148.0935,False
102886,2025-09-04,20250904,145.3304,False
102886,2025-09-05,20250905,143.3185,False
102886,2025-09-06,20250906,143.3185,True
102886,2025-09-07,20250907,143.3185,True
102886,2025-09-08,20250908,142.3803,False
102886,2025-09-09,20250909,143.5931,False
102886,2025-09-10,20250910,144.7577,False
102886,2025-09-11,20250911,144.4236,False
102886,2025-09-12,20250912,148.661,False
102886,2025-09-13,20250913,148.661,True
102886,2025-09-14,20250914,148.661,True
102886,2025-09-15,20250915,151.5678,False
102886,2025-09-16,20250916,153.9377,False
102886,2025-09-17,20250917,155.3388,False
102886,2025-09-18,20250918,156.2991,False
102886,2025-09-19,20250919,157.1281,False
102886,2025-09-20,20250920,157.1281,True
102886,2025-09-21,20250921,157.1281,True
102886,2025-09-22,20250922,153.8736,False
102886,2025-09-23,20250923,152.0521,False
102886,2025-09-24,20250924,151.7507,False
102886,2025-09-25,20250925,152.0857,False
102886,2025-09-26,20250926,151.9618,False
102886,2025-09-27,20250927,151.9618,True
102886,2025-09-28,20250928,151.9618,True
102886,2025-09-29,20250929,152.5608,False
102886,2025-09-30,20250930,148.8685,False
102886,2025-10-01,20251001,149.8733,False
102886,2025-10-02,20251002,150.086,False
102886,2025-10-03,20251003,149.8507,False
102886,2025-10-04,20251004,149.8507,True
102886,2025-10-05,20251005,149.8507,True
102886,2025-10-06,20251006,151.6254,False
102886,2025-10-07,20251007,149.8409,False
102886,2025-10-08,20251008,149.5174,False
102886,2025-10-09,20251009,150.1285,False
102886,2025-10-10,20251010,148.7039,False
102886,2025-10-11,20251011,148.7039,True
102886,2025-10-12,20251012,148.7039,True
102886,2025-10-13,20251013,145.2787,False
102886,2025-10-14,20251014,143.3842,False
102886,2025-10-15,20251015,143.3698,False
102886,2025-10-16,20251016,143.0396,False
102886,2025-10-17,20251017,143.1049,False
102886,2025-10-18,20251018,143.1049,True
102886,2025-10-19,20251019,143.1049,True
102886,2025-10-20,20251020,142.0759,False
102886,2025-10-21,20251021,139.9562,False
